,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,undPriceAsk,undPriceBid,undPriceMid,undPriceLondonTime,undPriceTimestamp,mtime
0,PLTR210129P00015000,2021-01-22 20:22:56,15.0,0.01,0.0,0.01,0.0,0.0,108,637,2.000005,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
1,PLTR210129P00017000,2021-01-22 20:48:49,17.0,0.01,0.0,0.01,0.0,0.0,60,174,1.6875015625,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
2,PLTR210129P00017500,2021-01-22 20:29:12,17.5,0.01,0.0,0.01,0.0,0.0,76,32,1.625001875,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
3,PLTR210129P00018500,2021-01-22 20:45:17,18.5,0.01,0.0,0.01,-0.02,-66.66667,284,324,1.5000025,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
4,PLTR210129P00019000,2021-01-22 20:42:52,19.0,0.02,0.01,0.03,0.01,100.0,172,1271,1.6875015625,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
5,PLTR210129P00019500,2021-01-22 20:18:33,19.5,0.02,0.0,0.03,-0.01,-33.333336,28,431,1.5468772656249998,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
6,PLTR210129P00020000,2021-01-22 20:58:06,20.0,0.03,0.02,0.05,0.01,50.0,1946,2024,1.65625171875,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
7,PLTR210129P00020500,2021-01-22 20:19:50,20.5,0.04,0.01,0.07,0.0,0.0,124,449,1.609376953125,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
8,PLTR210129P00021000,2021-01-22 20:51:04,21.0,0.02,0.02,0.03,-0.04,-66.66667,1026,1824,1.4375028125,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
9,PLTR210129P00021500,2021-01-22 20:38:15,21.5,0.03,0.01,0.04,-0.060000002,-66.66667,221,918,1.3750031249999999,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
10,PLTR210129P00022000,2021-01-22 20:54:03,22.0,0.07,0.03,0.08,-0.04,-36.363636,1184,2139,1.46875265625,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
11,PLTR210129P00022500,2021-01-22 20:54:58,22.5,0.06,0.04,0.06,-0.11,-64.70588,1318,2001,1.3750031249999999,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
12,PLTR210129P00023000,2021-01-22 20:57:49,23.0,0.06,0.05,0.06,-0.19999999,-76.92307,1532,3212,1.3203158984374999,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
13,PLTR210129P00023500,2021-01-22 20:49:40,23.5,0.06,0.06,0.1,-0.31,-83.78378,2238,3248,1.3359408203124996,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
14,PLTR210129P00024000,2021-01-22 20:58:16,24.0,0.08,0.07,0.11,-0.44,-84.61539,4254,7482,1.29297228515625,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
15,PLTR210129P00024500,2021-01-22 20:59:35,24.5,0.1,0.09,0.13,-0.60999995,-85.91549,3581,6963,1.2695349023437497,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
16,PLTR210129P00025000,2021-01-22 20:59:51,25.0,0.1,0.11,0.15,-0.82,-89.13043,8856,6592,1.2382850585937497,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
17,PLTR210129P00025500,2021-01-22 20:59:17,25.5,0.15,0.1,0.16,-1.03,-87.28813,6107,3437,1.1640666796875,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
18,PLTR210129P00026000,2021-01-22 20:59:20,26.0,0.18,0.18,0.2,-1.27,-87.5862,7715,4568,1.193363408203125,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
19,PLTR210129P00026500,2021-01-22 20:59:35,26.5,0.23,0.21,0.27,-1.56,-87.15083,4976,1830,1.1875040625,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
20,PLTR210129P00027000,2021-01-22 20:59:55,27.0,0.29,0.27,0.33,-1.79,-86.05769,8618,1013,1.1796916015624999,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
21,PLTR210129P00027500,2021-01-22 20:59:25,27.5,0.39,0.32,0.4,-2.0700002,-84.14635,3982,349,1.16016044921875,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
22,PLTR210129P00028000,2021-01-22 20:59:51,28.0,0.46,0.42,0.49,-2.3799999,-83.80281,10318,685,1.1660197949218751,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
23,PLTR210129P00028500,2021-01-22 20:59:52,28.5,0.61,0.55,0.64,-2.5900002,-80.93751,9230,158,1.1943399658203124,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
24,PLTR210129P00029000,2021-01-22 20:59:57,29.0,0.73,0.7,0.75,-2.86,-79.66574,5084,320,1.197269638671875,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
25,PLTR210129P00029500,2021-01-22 20:59:40,29.5,0.9,0.84,0.9,-3.0,-76.92307,2477,422,1.19922275390625,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
26,PLTR210129P00030000,2021-01-22 20:59:34,30.0,1.07,1.03,1.1,-3.3199997,-75.62642,14978,740,1.2216835791015623,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
27,PLTR210129P00030500,2021-01-22 20:59:58,30.5,1.25,1.24,1.3,-3.6999998,-74.747475,3229,120,1.2373085009765623,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
28,PLTR210129P00031000,2021-01-22 20:59:57,31.0,1.48,1.46,1.51,-3.77,-71.809525,4464,107,1.2460975195312498,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
29,PLTR210129P00031500,2021-01-22 20:59:25,31.5,1.72,1.7,1.82,-4.4300003,-72.032524,2589,66,1.2783239208984374,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
30,PLTR210129P00032000,2021-01-22 20:59:51,32.0,2.01,1.97,2.04,-4.1899996,-67.58064,2789,317,1.2812535937499998,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
31,PLTR210129P00032500,2021-01-22 20:59:48,32.5,2.3,2.26,2.34,-4.7,-67.14285,1411,46,1.3027378613281246,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
32,PLTR210129P00033000,2021-01-22 20:59:51,33.0,2.65,2.56,2.69,-4.45,-62.676056,1452,51,1.3320345898437496,True,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
33,PLTR210129P00033500,2021-01-22 20:59:11,33.5,2.9,2.88,3.05,-4.6,-61.333336,315,35,1.359378203125,True,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
34,PLTR210129P00035000,2021-01-22 20:58:41,35.0,3.93,3.9,4.0,-5.2699995,-57.282604,679,105,1.3740265673828125,True,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
35,PLTR210129P00036000,2021-01-22 20:57:28,36.0,4.8,4.65,4.85,-5.75,-54.50237,782,32,1.4296903515625,True,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
36,PLTR210129P00040000,2021-01-22 20:59:22,40.0,8.04,8.0,8.25,-6.1099997,-43.18021,467,55,1.5546897265624997,True,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
37,PLTR210205P00015000,2021-01-22 17:24:16,15.0,0.03,0.01,0.06,0.01,50.0,11,119,1.78125109375,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
38,PLTR210205P00017000,2021-01-22 16:26:00,17.0,0.04,0.04,0.07,0.02,100.0,3,53,1.625001875,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
39,PLTR210205P00017500,2021-01-22 20:09:37,17.5,0.05,0.03,0.05,0.030000001,150.00002,23,122,1.484377578125,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
40,PLTR210205P00018500,2021-01-22 20:51:02,18.5,0.03,0.03,0.09,-0.01,-25.0,52,159,1.453127734375,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
41,PLTR210205P00019000,2021-01-22 20:50:31,19.0,0.06,0.06,0.08,0.0,0.0,81,609,1.421877890625,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
42,PLTR210205P00020000,2021-01-22 20:56:50,20.0,0.09,0.08,0.09,-0.019999996,-18.181814,899,1528,1.3515657421874998,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
43,PLTR210205P00021000,2021-01-22 20:51:20,21.0,0.1,0.1,0.13,-0.10999999,-52.38095,631,913,1.3007847460937496,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
44,PLTR210205P00022000,2021-01-22 20:53:04,22.0,0.13,0.1,0.16,-0.23000002,-63.88889,1025,1298,1.2148476757812499,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
45,PLTR210205P00022500,2021-01-22 20:56:56,22.5,0.16,0.15,0.18,-0.32,-66.66667,708,681,1.2148476757812499,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
46,PLTR210205P00023000,2021-01-22 20:57:51,23.0,0.19,0.16,0.2,-0.44,-69.84127,736,2362,1.1777384863281248,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
47,PLTR210205P00023500,2021-01-22 20:58:52,23.5,0.22,0.15,0.23,-0.58000004,-72.5,359,667,1.1328168359375002,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
48,PLTR210205P00024000,2021-01-22 20:59:05,24.0,0.25,0.25,0.27,-0.73,-74.4898,897,1116,1.158207333984375,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
49,PLTR210205P00024500,2021-01-22 20:52:35,24.5,0.3,0.22,0.32,-0.92,-75.409836,200,936,1.107426337890625,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
50,PLTR210205P00025000,2021-01-22 20:59:26,25.0,0.37,0.35,0.39,-1.06,-74.12588,2523,1505,1.142582412109375,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
51,PLTR210205P00025500,2021-01-22 20:56:57,25.5,0.45,0.34,0.46,-1.27,-73.83721,392,320,1.1054732226562503,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
52,PLTR210205P00026000,2021-01-22 20:59:33,26.0,0.53,0.5,0.55,-1.47,-73.5,786,618,1.1367230664062502,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
53,PLTR210205P00026500,2021-01-22 20:57:29,26.5,0.62,0.53,0.65,-1.7499999,-73.83966,457,317,1.115238798828125,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
54,PLTR210205P00027000,2021-01-22 20:55:36,27.0,0.75,0.71,0.76,-1.8599999,-71.264366,1815,356,1.138676181640625,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
55,PLTR210205P00027500,2021-01-22 20:52:11,27.5,0.9,0.85,0.9,-2.0900002,-69.89967,371,76,1.1484417578125,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
56,PLTR210205P00028000,2021-01-22 20:59:52,28.0,1.01,1.01,1.02,-2.3700001,-70.11835,1010,206,1.150394873046875,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
57,PLTR210205P00028500,2021-01-22 20:58:03,28.5,1.18,1.09,1.23,-2.52,-68.10811,271,47,1.1474652001953123,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
58,PLTR210205P00029000,2021-01-22 20:56:19,29.0,1.38,1.27,1.41,-2.65,-65.75682,508,47,1.1552776611328124,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
59,PLTR210205P00029500,2021-01-22 20:58:36,29.5,1.55,1.53,1.56,-2.8500001,-64.77273,199,41,1.1669963525390625,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
60,PLTR210205P00030000,2021-01-22 20:59:47,30.0,1.78,1.75,1.8,-3.07,-63.29897,984,181,1.1826212744140623,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
61,PLTR210205P00030500,2021-01-22 20:57:59,30.5,2.0,1.98,2.05,-3.3200002,-62.406013,171,42,1.1953165234375,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
62,PLTR210205P00031000,2021-01-22 20:54:38,31.0,2.29,2.2,2.3,-3.3600001,-59.469025,393,78,1.2001993115234375,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
63,PLTR210205P00031500,2021-01-22 20:59:44,31.5,2.57,2.39,2.55,-3.6299999,-58.548386,236,46,1.1928751293945314,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
64,PLTR210205P00032000,2021-01-22 20:58:38,32.0,2.83,2.67,2.83,-3.42,-54.72,482,26,1.2041055419921873,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
65,PLTR210205P00032500,2021-01-22 20:58:53,32.5,3.13,2.95,3.15,-4.02,-56.223774,83,29,1.218265627441406,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
66,PLTR210205P00033000,2021-01-22 20:52:08,33.0,3.35,3.25,3.45,-4.0,-54.421772,148,58,1.2265663671875,True,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
67,PLTR210205P00033500,2021-01-22 20:35:44,33.5,4.0,3.55,3.75,-3.5500002,-47.01987,47,30,1.23047259765625,True,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
68,PLTR210205P00034000,2021-01-22 20:46:12,34.0,4.0,3.9,4.1,-4.45,-52.66272,211,58,1.2490271923828122,True,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
69,PLTR210205P00034500,2021-01-22 20:43:19,34.5,4.5,4.2,4.4,-6.3,-58.333332,28,3,1.2436561254882812,True,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
70,PLTR210205P00035000,2021-01-22 20:56:50,35.0,4.75,4.55,4.75,-4.75,-50.0,114,45,1.25390998046875,True,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
71,PLTR210205P00035500,2021-01-22 20:31:48,35.5,5.35,4.9,5.15,-4.85,-47.54902,50,13,1.2695349023437497,True,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
72,PLTR210205P00036000,2021-01-22 20:59:41,36.0,5.45,5.25,5.5,-4.6500006,-46.039608,206,39,1.2714880175781247,True,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
73,PLTR210205P00040000,2021-01-22 20:57:44,40.0,8.65,8.5,8.75,-5.6000004,-39.29825,59,161,1.3574250878906249,True,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
74,PLTR210212P00015000,2021-01-22 18:10:27,15.0,0.02,0.0,0.07,-0.01,-33.333336,7,120,1.453127734375,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
75,PLTR210212P00017000,2021-01-22 20:57:44,17.0,0.06,0.01,0.09,0.009999998,19.999996,13,28,1.3046909765624997,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
76,PLTR210212P00017500,2021-01-22 18:56:31,17.5,0.07,0.06,0.1,0.02,39.999996,18,28,1.3476595117187498,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
77,PLTR210212P00018500,2021-01-22 18:12:09,18.5,0.08,0.05,0.12,-0.060000002,-42.857143,34,135,1.25390998046875,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
78,PLTR210212P00019000,2021-01-22 20:44:40,19.0,0.09,0.04,0.13,-0.06999999,-43.749996,70,181,1.203128984375,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
79,PLTR210212P00019500,2021-01-22 19:41:13,19.5,0.11,0.05,0.14,-0.09,-45.0,24,37,1.1757853710937498,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
80,PLTR210212P00020000,2021-01-22 20:52:18,20.0,0.12,0.1,0.15,-0.16,-57.142853,144,415,1.18359783203125,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
81,PLTR210212P00020500,2021-01-22 20:31:32,20.5,0.16,0.13,0.17,-0.19,-54.285717,46,206,1.171879140625,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
82,PLTR210212P00021000,2021-01-22 20:56:39,21.0,0.18,0.15,0.19,-0.26999998,-59.999996,168,551,1.150394873046875,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
83,PLTR210212P00021500,2021-01-22 20:52:18,21.5,0.2,0.15,0.22,-0.44,-68.75,86,1181,1.119145029296875,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
84,PLTR210212P00022000,2021-01-22 20:43:27,22.0,0.28,0.21,0.26,-0.42,-59.999996,171,534,1.126957490234375,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
85,PLTR210212P00022500,2021-01-22 20:55:17,22.5,0.26,0.2,0.3,-0.59000003,-69.411766,144,358,1.091801416015625,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
86,PLTR210212P00023000,2021-01-22 20:55:17,23.0,0.34,0.27,0.35,-0.7099999,-67.61904,497,1102,1.0976607617187502,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
87,PLTR210212P00023500,2021-01-22 20:49:59,23.5,0.4,0.31,0.42,-0.85,-68.0,96,191,1.0908248583984377,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
88,PLTR210212P00024000,2021-01-22 20:57:58,24.0,0.47,0.45,0.49,-0.99,-67.80822,408,547,1.1162153564453123,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
89,PLTR210212P00024500,2021-01-22 20:56:16,24.5,0.55,0.47,0.59,-1.1700001,-68.02326,104,178,1.1005904345703126,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
90,PLTR210212P00025000,2021-01-22 20:57:56,25.0,0.64,0.58,0.69,-1.33,-67.51269,571,507,1.109379453125,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
91,PLTR210212P00025500,2021-01-22 20:46:56,25.5,0.91,0.69,0.81,-1.3699999,-60.087715,77,94,1.1162153564453123,False,REGULAR,USD,32.55,32.5,32.525,2021-01-23 14:37:44.901944,1611412664.901944,1611412673.931653
